Candidate,Plurality Result,STV Result,Difference
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,False,True
Melissa Calloway,False,True,True
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,True,True,False
Todd Dulaney,False,False,False
,,,
