Candidate,Plurality Result,STV Result,Difference
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,True,True,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,True,True,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,True,True,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,True,True,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,True,True,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,True,True,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,True,True,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,False,False,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,True,True,False
,,,
Gidget Kidd,True,True,False
Gwen Williams,True,True,False
Melissa Calloway,True,True,False
Ryan Patton,False,False,False
Todd Dulaney,False,False,False
,,,
